646.668716,476.180157
647.341080,501.171114
648.013444,526.162071
648.685807,551.153028
259.731917,342.203069
236.398169,333.228873
213.064421,324.254676
189.730673,315.280480
186.452243,283.790112
168.500337,266.391000
150.548431,248.991889
132.596525,231.592778
